session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
race,40,"On a little bit more management, take it to 5. We'll take it to thermal. That will help you to recover the tyres a bit. Copy.",2023-09-03 14:05:16,11189,2023-09-03 14:05:28
race,55,Charge 1.1 behind with DRS. Still with DRS. 1.1 behind.,2023-09-03 14:05:19,8821,2023-09-03 14:05:27
race,14,"Consider a bit rearward brake balance if you're fighting.",2023-09-03 14:05:15,5642,2023-09-03 14:05:19
race,20,Gap to Ocon still 1.2 seconds.,2023-09-03 14:05:14,5962,2023-09-03 14:05:18
race,77,"OK, Valtteri, that's 3.5 to Gasly now. We're a second a lap quicker than him. And the four or five cars ahead do not have DRS. We should be able to pick our way through.",2023-09-03 14:05:04,11744,2023-09-03 14:05:14
race,23,"Sorry, Norris in DRS range now. There's a final shift setting of green 8 position 2 if you need green 8 position 2.",2023-09-03 14:05:03,10208,2023-09-03 14:05:12
race,81,"Obviously, we want to get both cars ahead of Albon as well.",2023-09-03 14:05:05,6773,2023-09-03 14:05:10
race,24,This is taxiway taxi. Copy.,2023-09-03 14:04:57,10720,2023-09-03 14:05:08
race,1,Sainz 25.7. Gap 5.7.,2023-09-03 14:04:59,7477,2023-09-03 14:05:07
race,40,Copy on tyres. Copy on tyres. Confirm turn 5 is difficult.,2023-09-03 14:04:58,7392,2023-09-03 14:05:04
race,16,"In terms of tyre energies, you did a really good job. First set, you need to do the same on this one. Which corner?",2023-09-03 14:04:47,13578,2023-09-03 14:05:02
race,14,"You've got lots of energy. Hamilton 0.3 behind.",2023-09-03 14:04:54,6026,2023-09-03 14:04:59
race,55,"TARS 0.7 behind. For any questions being asked, TARS has been asked to look after the tyres.",2023-09-03 14:04:49,9354,2023-09-03 14:04:59
race,1,"Just afford to back out turn 11, 6, a bit more.",2023-09-03 14:04:50,6794,2023-09-03 14:04:57
race,81,He is six seconds behind. Currently behind Alonso.,2023-09-03 14:04:46,6517,2023-09-03 14:04:54
race,23,Gap at point 9.,2023-09-03 14:04:47,5408,2023-09-03 14:04:53
race,11,"It's good on the management key belt. Fill the tyre advantage.",2023-09-03 14:04:46,7370,2023-09-03 14:04:53
race,24,"Feedback on tyres? Certainly, it's a bit difficult because the asphalt is a bit rough.",2023-09-03 14:04:42,9034,2023-09-03 14:04:50
race,40,"Yeah, there's going to be quite plenty of cracks in both pits. I'm going to have to use my front left to succeed.",2023-09-03 14:04:38,9226,2023-09-03 14:04:49
race,1,So happy with the braking.,2023-09-03 14:04:45,4874,2023-09-03 14:04:49
race,81,"Okay, so Hamilton has pitted for medium. He is six seconds behind.",2023-09-03 14:04:43,5173,2023-09-03 14:04:48
race,63,Twenty-three laps remaining.,2023-09-03 14:04:36,5792,2023-09-03 14:04:44
race,14,"Hamilton, point 5.",2023-09-03 14:04:36,5002,2023-09-03 14:04:42
race,16,Pitted DRS and we need to look after the tyres.,2023-09-03 14:04:29,7690,2023-09-03 14:04:36
race,2,Just be careful about braking too late on peak gear pressure on 8. Focus on minimum speed 8-9.,2023-09-03 14:04:24,9013,2023-09-03 14:04:32
race,40,"Zhou, 1.5. Keep the head down. You're doing a good job. Keep the head down. Clean laps.",2023-09-03 14:04:22,9098,2023-09-03 14:04:31
race,24,Fail Bravo 2-2-off. Bravo 2-2-off.,2023-09-03 14:04:22,8522,2023-09-03 14:04:28
race,14,"Hamilton, point six behind these cars, DRS. Hamilton, point six.",2023-09-03 14:04:17,5920,2023-09-03 14:04:25
race,31,"There's a big group of cars in front of us that are going to be two-stopping. When they do, at the moment, they'll come out behind us.",2023-09-03 14:04:14,7989,2023-09-03 14:04:23
race,16,And we need to be careful on traction. Last part of the throttle.,2023-09-03 14:04:10,8288,2023-09-03 14:04:19
race,55,And Charles 0.8 behind and Checo 0.7 behind Charles.,2023-09-03 14:04:11,8266,2023-09-03 14:04:19
race,31,"Okay mate, so we're still thinking plan A.",2023-09-03 14:04:09,6304,2023-09-03 14:04:18
race,1,"I can still afford to look after the rear left tyre temp a little bit more, Max. Take the energy out of the rear left.",2023-09-03 14:04:07,8906,2023-09-03 14:04:17
race,18,"Six tenths faster than Gasly, so just stay in this rhythm beyond Bottas, you're closing up soon.",2023-09-03 14:04:04,7776,2023-09-03 14:04:13
race,27,"Nico, turn 8-9-10. Right toggle has no effect, but the E-B adjust is good.",2023-09-03 14:03:53,9397,2023-09-03 14:04:04
race,55,Life on medium was minus two. We are good to go to the end with what you are doing.,2023-09-03 14:03:53,9418,2023-09-03 14:04:03
race,2,"That's going to be a fight to aid Hamilton, just leaving the pitlane.",2023-09-03 14:03:31,6666,2023-09-03 14:04:03
race,16,Bit of DRS.,2023-09-03 14:03:54,5194,2023-09-03 14:03:59
race,10,"So, Hulkenberg ahead doing 27.0, Esteban behind doing 27.1.",2023-09-03 14:03:50,9034,2023-09-03 14:03:58
race,2,"That's 24 to go. 24.",2023-09-03 14:03:51,5834,2023-09-03 14:03:57
race,44,"We've got a long way to go and it's that time.",2023-09-03 14:03:48,5834,2023-09-03 14:03:54
race,20,Gap to all cars still 1.2 seconds.,2023-09-03 14:03:47,5920,2023-09-03 14:03:54
race,18,We can think you can upshift earlier for 9 if you can in the change of direction. Main difference to the other car.,2023-09-03 14:03:43,8949,2023-09-03 14:03:53
race,14,So Hamilton is 0.9 behind on a five lap newer medium. 0.9 behind.,2023-09-03 14:03:45,8757,2023-09-03 14:03:52
race,23,"A bit more, a bit less on the rear.",2023-09-03 14:03:46,5984,2023-09-03 14:03:51
race,23,"Which is the preferred tyre for you? What's your preferred tyre? I don't know if it's because it's a new tyre.",2023-09-03 14:03:35,12597,2023-09-03 14:03:47
race,44,"You've got Alonso with you. And then Lawson, two and a half behind. I'm going to have to rev up four paces.",2023-09-03 14:03:30,8885,2023-09-03 14:03:44
race,20,"Kevin, don't know if you can use your technique of pushing the entry in 11 to stabilise the car more.",2023-09-03 14:03:27,9056,2023-09-03 14:03:36
race,63,"Same lap time as the Ferrari's last lap.",2023-09-03 14:03:28,7989,2023-09-03 14:03:34
race,44,"I thought you said I was on my target lap. Yeah, copy. Ah, shit.",2023-09-03 14:03:18,9141,2023-09-03 14:03:29
race,4,Can Hamilton just pit it?,2023-09-03 14:03:23,5322,2023-09-03 14:03:28
race,55,Thrust 0.8 behind.,2023-09-03 14:03:22,5365,2023-09-03 14:03:27
race,1,"Gap behind Sainz, 5.3. Last lap was a 26.1.",2023-09-03 14:03:18,7925,2023-09-03 14:03:27
race,81,Strat 7.,2023-09-03 14:03:18,5749,2023-09-03 14:03:22
race,31,"Okay, understood. We're going to stick with it for the moment. Let us know if it changes, please.",2023-09-03 14:03:14,8437,2023-09-03 14:03:22
race,63,"Same lap time as the Ferrari's last lap, 26.2.",2023-09-03 14:03:12,6837,2023-09-03 14:03:19
race,1,"OK, so Hamilton has pitted now.",2023-09-03 14:03:14,5536,2023-09-03 14:03:19
race,40,Fighting Hamilton. It exits.,2023-09-03 14:03:11,5365,2023-09-03 14:03:19
race,14,"Hamilton is boxing this lap. He will be quite close to us. He'll be fitting a medium.",2023-09-03 14:03:09,7626,2023-09-03 14:03:17
race,23,"Talk to me at lower speed. I can't hear you.",2023-09-03 14:03:07,6218,2023-09-03 14:03:12
race,16,Perez behind DRS.,2023-09-03 14:03:05,5877,2023-09-03 14:03:12
race,18,So Bottas is closing up for Gasly. Just stay in this rhythm and follow him.,2023-09-03 14:03:03,7242,2023-09-03 14:03:09
race,4,"Lando Carahead, Albon is struggling a lot with the rear end. He's doing 27-0.",2023-09-03 14:03:01,8800,2023-09-03 14:03:09
race,1,"If you want more diff support entry turn 11, display 5, position 12. Display 5, position 1-2.",2023-09-03 14:02:55,12917,2023-09-03 14:03:08
race,23,"Alex, which is the preferred tyre for you? Which is the preferred tyre?",2023-09-03 14:03:01,7114,2023-09-03 14:03:06
race,40,Possibly fighting Hamilton. Pit exit.,2023-09-03 14:02:59,5920,2023-09-03 14:03:04
race,31,"That was hard, but yes.",2023-09-03 14:02:58,5066,2023-09-03 14:03:03
race,44,"So box, box, box, box.",2023-09-03 14:02:50,5258,2023-09-03 14:02:59
race,24,Do we suggest to take an easier turn 1 for better traction turn 2?,2023-09-03 14:02:52,8757,2023-09-03 14:02:59
race,11,"Hamilton's pitting.",2023-09-03 14:02:53,4704,2023-09-03 14:02:58
race,31,"Okay, mate, we're still monitoring data at the moment. We're happy. Have you had any repeat instances since the pitstop, please? Yes.",2023-09-03 14:02:43,12405,2023-09-03 14:02:56
race,11,"So we're racing, Hamilton.",2023-09-03 14:02:50,4938,2023-09-03 14:02:54
race,55,And charge point 7 behind.,2023-09-03 14:02:47,5322,2023-09-03 14:02:51
race,16,Easy on traction out of turn 6.,2023-09-03 14:02:43,6773,2023-09-03 14:02:51
race,81,"For turn 11, reminder, top left toggle.",2023-09-03 14:02:44,6304,2023-09-03 14:02:50
race,1,"Initial thoughts on front wing offset on this compound, Max? Yeah, not in front. Understood, thank you.",2023-09-03 14:02:39,10016,2023-09-03 14:02:50
race,10,"Copy, this could also be useful turn 11.",2023-09-03 14:02:43,6261,2023-09-03 14:02:49
race,23,I suggest torque 11. Torque 11.,2023-09-03 14:02:42,6282,2023-09-03 14:02:47
race,18,"3 tenths quicker than Gasly, so just keep in this rhythm.",2023-09-03 14:02:38,6496,2023-09-03 14:02:45
race,20,"I'm 1.2 seconds behind.",2023-09-03 14:02:38,6538,2023-09-03 14:02:45
race,10,They are doing it already.,2023-09-03 14:02:32,6560,2023-09-03 14:02:37
race,11,"So, Hamilton has yet to pit on the hards. Sainz has just caught him.",2023-09-03 14:02:25,7669,2023-09-03 14:02:34
race,10,And suggest trying the back left modifier for turn 6. Back left for turn 6.,2023-09-03 14:02:24,8736,2023-09-03 14:02:32
race,24,I talked to the steering command.,2023-09-03 14:02:24,6794,2023-09-03 14:02:31
race,18,"Okay, good job on the lifted coast. We like torque 11, but I'll leave you alone.",2023-09-03 14:02:16,7520,2023-09-03 14:02:23
race,27,"25 laps to go. Everyone's pitted, so we're P14, but Alonso P10 is only six seconds ahead, so we just need a little help, but we're good.",2023-09-03 14:02:06,13024,2023-09-03 14:02:21
race,77,Twenty-five laps to go.,2023-09-03 14:02:16,4832,2023-09-03 14:02:19
race,4,"Gap to Hamilton ahead, 19 seconds, 1-9.",2023-09-03 14:02:11,7029,2023-09-03 14:02:19
race,23,"Let's see what else we have.",2023-09-03 14:02:14,5493,2023-09-03 14:02:18
race,10,"His last lap, 27.3.",2023-09-03 14:02:11,5941,2023-09-03 14:02:17
race,10,Gap to Hulkenberg ahead 1.9.,2023-09-03 14:02:05,7264,2023-09-03 14:02:12
race,40,"And the only place for rear tyres at the moment is exit turn 5. But we're in a good place. We're in a good place. You're doing a good job.",2023-09-03 14:02:02,9653,2023-09-03 14:02:11
race,2,"Gap behind 1.6 so at 1.9, so 2-0.",2023-09-03 14:02:05,6837,2023-09-03 14:02:10
race,63,"We were happy with turn 11, that last lap.",2023-09-03 14:02:02,6901,2023-09-03 14:02:07
race,18,"It's confirmed rear left limitation. You've got plenty of life on the front if you need to use them to protect rears.",2023-09-03 14:01:57,9205,2023-09-03 14:02:06
race,55,"Hamilton, one second in front.",2023-09-03 14:02:00,5621,2023-09-03 14:02:06
race,23,"As soon as I get to the A, it's too much of a boost.",2023-09-03 14:01:56,6368,2023-09-03 14:02:02
race,81,Albon last lap 27.1.,2023-09-03 14:01:53,5792,2023-09-03 14:02:01
race,4,Strat 7.,2023-09-03 14:01:52,5877,2023-09-03 14:02:01
race,2,SEPTIC window is open. SEPTICA window is open.,2023-09-03 14:01:49,5578,2023-09-03 14:01:53
race,40,Consider a little bit earlier braking turn 11. Focus on exit turn 11.,2023-09-03 14:01:43,7776,2023-09-03 14:01:52
race,24,Turn 4 and 5 was good this lap. Keep it like this.,2023-09-03 14:01:44,6837,2023-09-03 14:01:51
race,20,Pace of the main group of cars ahead of you is around 27.2 now.,2023-09-03 14:01:42,7498,2023-09-03 14:01:50
race,63,Sainz and Leclerc both doing 25.8.,2023-09-03 14:01:41,6880,2023-09-03 14:01:49
race,18,Plus one on brake balance. Think about torque 11. Suggestion?,2023-09-03 14:01:39,7050,2023-09-03 14:01:48
race,77,"Gasly on old hards, six seconds ahead, lapping in the high 27s.",2023-09-03 14:01:38,7712,2023-09-03 14:01:47
race,16,"Perez, do you have gas?",2023-09-03 14:01:36,5472,2023-09-03 14:01:44
race,55,Verstappen lap time 25.7. Charles point 8 behind.,2023-09-03 14:01:34,9269,2023-09-03 14:01:43
race,81,"Okay, Albon's tyres are eight laps older than ours. He's a target.",2023-09-03 14:01:34,7349,2023-09-03 14:01:42
race,16,And good job at turn 6.,2023-09-03 14:01:32,6282,2023-09-03 14:01:38
race,16,"So Sainz in front is catching Hamilton, still with the first set.",2023-09-03 14:01:18,9056,2023-09-03 14:01:26
race,77,Scored two seconds behind.,2023-09-03 14:01:13,4960,2023-09-03 14:01:16
race,55,Hamilton 27.8 in front and Charles point nine behind.,2023-09-03 14:01:02,7200,2023-09-03 14:01:12
race,16,"Perez, do you have ace?",2023-09-03 14:01:05,4853,2023-09-03 14:01:12
race,2,"That's currently racing for P11. Low sun. I hate it.",2023-09-03 14:01:01,5024,2023-09-03 14:01:07
race,24,So Valtteri pit it as well. We are now P12.,2023-09-03 14:00:59,6432,2023-09-03 14:01:05
race,40,"Okay, so it's 7.10, currently P12*.",2023-09-03 14:00:59,6410,2023-09-03 14:01:04
race,1,"For reference, pace behind Sainz 26.0.",2023-09-03 14:00:56,7690,2023-09-03 14:01:02
race,20,Ocon still 1.6 seconds behind.,2023-09-03 14:00:54,6197,2023-09-03 14:01:00
race,18,"So you're going to have Bottas just ahead coming out of pits. He's on medium. He started hard, so Bottas, new medium, exiting the pits now.",2023-09-03 14:00:45,10016,2023-09-03 14:00:55
race,23,Fuel is good. Fuel is good. HPP on. Should be clear track to the end of the race.,2023-09-03 14:00:44,9376,2023-09-03 14:00:54
race,2,"Okay, we've got a 2.2 beyond 1.3. 26 to go. So the race, as you're doing, is to manage your tyre now, and the cars currently around you will be on similar age. We'll race them to the end.",2023-09-03 14:00:36,14560,2023-09-03 14:00:52
race,77,"DPRS, we are racing. Stroll up this exit.",2023-09-03 14:00:42,6133,2023-09-03 14:00:47
race,31,"Is there a re-entry of corners, but is it going to fail or no? OK, copy that. We're looking now. I'll let you know.",2023-09-03 14:00:34,10720,2023-09-03 14:00:46
race,20,"OK, Kev, we see the surface temperature stabilising on the car, which is a good sign.",2023-09-03 14:00:35,8180,2023-09-03 14:00:41
race,24,Suggest smoother throttle application turn 5.,2023-09-03 14:00:35,6773,2023-09-03 14:00:41
race,44,"Yeah, today's not good, mate. Yeah, I'll be high on others as well.",2023-09-03 14:00:27,10208,2023-09-03 14:00:40
race,18,"Other car 26.9, but we need to do the lift and coast. He's doing lift and coast and is faster. It's quicker that way. Helps the tyres.",2023-09-03 14:00:30,10698,2023-09-03 14:00:39
race,4,I wanna head is in a seven laps older tyre than you are.,2023-09-03 14:00:26,7712,2023-09-03 14:00:35
race,77,Mode RS. We go to medium front wing. Keep. Question. Keep.,2023-09-03 14:00:24,6090,2023-09-03 14:00:30
race,1,"Main objective, low deck.",2023-09-03 14:00:24,5728,2023-09-03 14:00:30
race,31,"OK mate, so Magnussen in front, 12 lap old mediums. Keep us informed on that steering feel please.",2023-09-03 14:00:20,8180,2023-09-03 14:00:29
race,63,26.0 for both Ferraris.,2023-09-03 14:00:20,5642,2023-09-03 14:00:26
race,10,We are currently in P16.,2023-09-03 14:00:20,5685,2023-09-03 14:00:26
race,18,Give me a lap time target.,2023-09-03 14:00:18,6218,2023-09-03 14:00:25
race,24,"Suggest to give up turn 8 more, so I'm still aligned at turn 9. Aligned at turn 9. Copy, I'm sliding a bit at the rear. Copy, Zhou.",2023-09-03 13:59:58,13920,2023-09-03 14:00:22
race,55,"Good job, 0.8 AI.",2023-09-03 14:00:12,5557,2023-09-03 14:00:19
race,16,"Perez, will you be alright?",2023-09-03 14:00:10,5898,2023-09-03 14:00:17
race,77,"OK, Valtteri, we'll box this lap. Box, box.",2023-09-03 14:00:08,5706,2023-09-03 14:00:15
race,10,So gap to Hulkenberg ahead 1.4. Esteban has stopped for hard tyres still on plan A. He is 13 seconds behind.,2023-09-03 14:00:01,12832,2023-09-03 14:00:14
race,2,"Okay, you can't hit me. That's 14. I still have Bottas' box ahead.",2023-09-03 14:00:03,7669,2023-09-03 14:00:14
race,1,1.7 behind.,2023-09-03 14:00:07,5386,2023-09-03 14:00:12
race,63,Sainz and Leclerc both doing 25.9.,2023-09-03 13:59:56,7562,2023-09-03 14:00:08
race,14,"So just to confirm, last stint it was the rear left that was a limitation? Completely the rear left?",2023-09-03 13:59:55,8992,2023-09-03 14:00:05
race,55,Racing Hamilton in front. 3.2 in front. Still out from the start. 27.3 Hamilton Lapen.,2023-09-03 13:59:49,10101,2023-09-03 14:00:01
race,16,And SOC 6 suggestion and focus race pace.,2023-09-03 13:59:52,7882,2023-09-03 14:00:00
race,4,Gap to Hamilton 20.4.,2023-09-03 13:59:51,6197,2023-09-03 14:00:00
race,1,"Okay Max, so this is that phase of the race where we do exactly what we spoke about in terms of tyre saving. Turn 2 traction, turn 11.",2023-09-03 13:59:46,10954,2023-09-03 13:59:59
race,44,"So the pace looks okay for the tyre age, but deck is high.",2023-09-03 13:59:48,5493,2023-09-03 13:59:54
race,63,"So, currently we are happy with this level of management.",2023-09-03 13:59:43,6880,2023-09-03 13:59:50
race,18,"So Ocon's come out behind Magnussen.",2023-09-03 13:59:42,5813,2023-09-03 13:59:49
race,20,"Ocon, 1.6 seconds behind on fresh hard tyres.",2023-09-03 13:59:42,7541,2023-09-03 13:59:49
race,16,Good job at turn 6. Perez behind DRS.,2023-09-03 13:59:38,7456,2023-09-03 13:59:47
race,63,"Out of time, over 3 ahead.",2023-09-03 13:59:39,5024,2023-09-03 13:59:44
race,55,"When you have time, multi-B white, KC position 7, multi-pass point 8 behind.",2023-09-03 13:59:32,13088,2023-09-03 13:59:42
race,44,"How's this place?",2023-09-03 13:59:36,4896,2023-09-03 13:59:41
race,20,"Ocon, about two seconds behind you. One second behind you.",2023-09-03 13:59:32,7050,2023-09-03 13:59:40
race,40,On same gap to the 8th.,2023-09-03 13:59:30,5941,2023-09-03 13:59:36
race,18,"Moorliff to coast, corner 1 and 4, 20 metres.",2023-09-03 13:59:31,6069,2023-09-03 13:59:35
race,31,"If a tooth of the gearing is broken, you know what I mean? Okay, understood, yeah. We're looking at it. We do see something in data. Let us know if it gets worse, please. Magnussen will come up just in front on pit exit.",2023-09-03 13:59:20,15434,2023-09-03 13:59:34
race,81,And we need more rear management turn 6 for this stint. More rear management turn 6.,2023-09-03 13:59:26,7221,2023-09-03 13:59:32
race,18,"So the other car's doing a bit more lift and coast. 20 metres turn 1. You've undercut Ocon. Ocon's pitted now. You've undercut him. And Gasly's got a long way to the end on his tyres because he stopped early.",2023-09-03 13:59:18,13770,2023-09-03 13:59:32
