session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
race,14,"So we're still position 3. Perez is 3 ahead of you.",2023-08-27 14:28:23,6922,2023-08-27 14:28:30
race,23,Pallet pit box is wet and pit exit so caution.,2023-08-27 14:28:22,6261,2023-08-27 14:28:27
race,4,Use press and hold out of turn 13.,2023-08-27 14:28:22,5642,2023-08-27 14:28:26
race,24,Diff high speed 13.,2023-08-27 14:28:20,5493,2023-08-27 14:28:23
race,1,Checo turn 1. Gap 18.,2023-08-27 14:28:17,6133,2023-08-27 14:28:23
race,10,So the heaviest bit of this rain is going to last about five minutes.,2023-08-27 14:28:14,7925,2023-08-27 14:28:22
race,31,"We're going full wet. We need full wet on the tyre switch.",2023-08-27 14:28:13,9141,2023-08-27 14:28:20
race,27,"Yes, good. Shape 1. Shape 1.",2023-08-27 14:28:19,6090,2023-08-27 14:28:19
race,14,"OK, mate, so there will be some warm-up on these. Just careful at the pit exit.",2023-08-27 14:28:14,6944,2023-08-27 14:28:18
race,81,"Okay, Albon is only pitting now. That can be an opportunity.",2023-08-27 14:28:20,6410,2023-08-27 14:28:17
race,1,"OK, so be sensible in the drier portions of the track, especially 7-8 at this stage. Look after that front left. It is a U-step.",2023-08-27 14:28:06,10570,2023-08-27 14:28:14
race,27,Not shape 1 as well.,2023-08-27 14:28:15,5216,2023-08-27 14:28:14
race,31,"Go into turns, guys.",2023-08-27 14:28:09,4853,2023-08-27 14:28:14
race,24,A lot of rain now.,2023-08-27 14:28:10,5216,2023-08-27 14:28:13
race,4,DRF disabled. DRF disabled.,2023-08-27 14:28:09,6026,2023-08-27 14:28:12
race,27,"Okay, DRS disabled. EB1 is available and DIP34 available. Your choice.",2023-08-27 14:28:06,8800,2023-08-27 14:28:09
race,55,Have your aim where you are.,2023-08-27 14:28:05,5173,2023-08-27 14:28:09
race,20,"B-B 4, please, Kev. B-B 4 and suggested 22.",2023-08-27 14:28:04,7925,2023-08-27 14:28:08
race,44,"And think about B-Bal beaming, recommending 54, beaming 4.",2023-08-27 14:28:00,7157,2023-08-27 14:28:07
race,31,"Box now please, tyre switch reminder.",2023-08-27 14:28:02,5898,2023-08-27 14:28:06
race,1,"So, so Checo still exit turn 12 max. Blue flags behind you. Maintain track position.",2023-08-27 14:27:55,9482,2023-08-27 14:28:05
race,14,"Just be careful. Everyone's on inters. We're going to go inters. All good. Tyre switch into R. Into R for the tyre switch. Slowly into the box. It's very slippery.",2023-08-27 14:27:53,13280,2023-08-27 14:28:03
race,24,Not again!,2023-08-27 14:27:58,4810,2023-08-27 14:28:02
race,18,Bottas six seconds back fitted into the lap ago.,2023-08-27 14:27:57,6602,2023-08-27 14:28:00
race,11,"Okay, expecting Fernando four seconds behind.",2023-08-27 14:27:54,5706,2023-08-27 14:28:00
race,20,DRS has been disabled.,2023-08-27 14:27:57,5301,2023-08-27 14:28:00
race,55,Sock 6 when you can. Sock 6.,2023-08-27 14:27:51,5792,2023-08-27 14:27:59
race,24,Shift. We need shift 9. Multi-Age shift 9.,2023-08-27 14:27:51,7562,2023-08-27 14:27:58
race,10,"Fail, bravo, 0-0 up. Fail, bravo, 0-0.",2023-08-27 14:27:48,7818,2023-08-27 14:27:57
race,27,Reset left toggle. Mode push. Bottas three behind on enter.,2023-08-27 14:27:50,9568,2023-08-27 14:27:57
race,20,"It's very wet out there, Kev. It's very wet on the start-finish straight. Spray being thrown up.",2023-08-27 14:27:51,7818,2023-08-27 14:27:55
race,22,Diff straight 7.,2023-08-27 14:27:53,4960,2023-08-27 14:27:54
race,18,"There's Zhou ahead on inters pitted. Hulkenberg behind fitted inters.",2023-08-27 14:27:46,8053,2023-08-27 14:27:53
race,31,"Way extreme. This is going to be very, very heavy rain, Esteban. Massive.",2023-08-27 14:27:47,7626,2023-08-27 14:27:52
race,63,Come up on diff mid.,2023-08-27 14:27:49,4917,2023-08-27 14:27:52
race,23,Perez behind on Inter.,2023-08-27 14:27:47,5258,2023-08-27 14:27:51
race,14,"Fox, Fox 99.0.",2023-08-27 14:27:47,5152,2023-08-27 14:27:49
race,63,"It's going to be at least 10 minutes of this rain.",2023-08-27 14:27:42,5984,2023-08-27 14:27:47
race,1,"Strat 13 and white line on the exit. Strat 13, white line on the exit.",2023-08-27 14:27:38,8842,2023-08-27 14:27:47
race,23,"OK, so box, Alex, box. It's very wet in sector 3 and pit entry, so caution as you come in.",2023-08-27 14:27:40,8458,2023-08-27 14:27:46
race,27,"Okay, think about Diff 34 and EB1.",2023-08-27 14:27:41,6794,2023-08-27 14:27:44
race,18,"Entry 9, bit 7, entry 9, bit 7.",2023-08-27 14:27:39,7434,2023-08-27 14:27:44
race,63,"So, Norris 2.8 ahead.",2023-08-27 14:27:38,5066,2023-08-27 14:27:39
race,24,Parking brake coming out. White line.,2023-08-27 14:27:35,6176,2023-08-27 14:27:39
race,18,Clear on exit. Clear on exit.,2023-08-27 14:27:33,6090,2023-08-27 14:27:38
race,4,"Suggestion green F4, green F4.",2023-08-27 14:27:36,6048,2023-08-27 14:27:38
race,14,"Yeah, box. Yeah, box, box, box, box.",2023-08-27 14:27:32,6666,2023-08-27 14:27:37
race,31,"Okay, so we're going extreme tyre box now. Extreme tyre box now.",2023-08-27 14:27:31,7456,2023-08-27 14:27:35
race,44,"And if you go HVP, shift position 8. Shift position 8.",2023-08-27 14:27:30,4725,2023-08-27 14:27:35
race,63,Rain is getting heavier in the pitlane.,2023-08-27 14:27:21,6048,2023-08-27 14:27:29
race,10,"Yeah, this heavy can't get very... this rain can get very heavy.",2023-08-27 14:27:20,7584,2023-08-27 14:27:27
race,20,BC7 and tyre 4.,2023-08-27 14:27:25,5365,2023-08-27 14:27:25
race,1,Strat 12 in pitlane. Strat 12 in pitlane.,2023-08-27 14:27:20,6773,2023-08-27 14:27:24
race,22,Engine braking 12.,2023-08-27 14:27:21,5002,2023-08-27 14:27:24
race,20,"Tyre 4, please, Kev. Tyre 4.",2023-08-27 14:27:20,6368,2023-08-27 14:27:24
race,81,"And launch map off, launch map. Green shape 4, green shape 4.",2023-08-27 14:27:20,8970,2023-08-27 14:27:23
race,63,"So, we're clear on exit. Got Norris' car ahead.",2023-08-27 14:27:13,7242,2023-08-27 14:27:23
race,4,"Okay, so they cleared the exit.",2023-08-27 14:27:20,5194,2023-08-27 14:27:22
race,27,"Okay, tyre 4, tyre 4.",2023-08-27 14:27:22,5813,2023-08-27 14:27:21
race,18,Tyre white R. Tyre white R.,2023-08-27 14:27:13,6517,2023-08-27 14:27:20
race,1,"So, box max, tyre 4, tyre 4.",2023-08-27 14:27:14,6474,2023-08-27 14:27:19
race,10,"Yeah, let's try to warp them up now.",2023-08-27 14:27:15,5770,2023-08-27 14:27:19
race,22,Skyrotary on inter. Strat 8.,2023-08-27 14:27:10,7264,2023-08-27 14:27:18
race,20,"Verstappen, two seconds behind you, but you're boxing.",2023-08-27 14:27:15,6090,2023-08-27 14:27:17
race,4,Launch map. Launch map. Launch map.,2023-08-27 14:27:09,5813,2023-08-27 14:27:14
race,55,All clear. All clear.,2023-08-27 14:27:09,5237,2023-08-27 14:27:14
race,1,"It's raining now.",2023-08-27 14:27:07,5045,2023-08-27 14:27:11
race,24,"Voltaire, tyre 6.",2023-08-27 14:27:05,7669,2023-08-27 14:27:10
race,18,"Inters, box, inters now.",2023-08-27 14:27:05,6240,2023-08-27 14:27:09
race,55,"I'll reset your top as well. OK.",2023-08-27 14:27:01,6410,2023-08-27 14:27:09
race,23,"Okay, so reset paddle switch.",2023-08-27 14:27:05,5600,2023-08-27 14:27:08
race,81,Launch path on launch path.,2023-08-27 14:27:09,5365,2023-08-27 14:27:07
race,20,"Nico's only seven seconds ahead.",2023-08-27 14:27:05,5642,2023-08-27 14:27:06
race,14,"Copy. Push the tyres like everyone else, I guess.",2023-08-27 14:27:05,5344,2023-08-27 14:27:06
race,1,"I think we will pit this lap back. It's getting heavier in pitlane. I think this would be a very good time to pit. Okay. Everybody's pitting. It's a good lap to pit.",2023-08-27 14:26:52,12426,2023-08-27 14:27:04
race,24,"Box, box.",2023-08-27 14:27:01,4768,2023-08-27 14:27:04
race,4,"Silver to 9. Launch map, launch map.",2023-08-27 14:27:02,5706,2023-08-27 14:27:03
race,81,Silver entry 9.,2023-08-27 14:26:59,6666,2023-08-27 14:27:03
race,18,"OK. Enter this lap. Lance, box this lap. Box this lap. Enter.",2023-08-27 14:26:54,7818,2023-08-27 14:27:03
race,40,"Switches. Braking hard, yeah.",2023-08-27 14:26:54,4746,2023-08-27 14:27:03
race,11,"Okay, easy through the dry track, through the high speed.",2023-08-27 14:26:50,5258,2023-08-27 14:27:02
race,55,"Tyre position 7, bank 8-1.",2023-08-27 14:26:53,6474,2023-08-27 14:27:02
race,20,Brake where you are.,2023-08-27 14:26:59,4938,2023-08-27 14:27:02
race,10,Sock 6. Sock 6.,2023-08-27 14:26:54,5536,2023-08-27 14:27:02
race,27,"Box now, Nico. Box now.",2023-08-27 14:26:58,5770,2023-08-27 14:26:56
race,44,"And we'll meet you at position 3 when you can.",2023-08-27 14:26:47,5749,2023-08-27 14:26:54
race,4,Silver D9 before the stop. Silver D9.,2023-08-27 14:26:52,6346,2023-08-27 14:26:53
race,55,Hold the brake. Focus on the right.,2023-08-27 14:26:45,6218,2023-08-27 14:26:53
race,14,"We'll be coming in here. We'll be coming in this lap.",2023-08-27 14:26:50,6176,2023-08-27 14:26:52
race,81,"This will be a double shuffle, Lando, pitting as well. You're clear behind.",2023-08-27 14:26:53,7114,2023-08-27 14:26:51
race,63,"That'll be blue, 14, position 3.",2023-08-27 14:26:45,6389,2023-08-27 14:26:51
race,20,"It's going to be a double stop, though. It's going to be a double stop, though.",2023-08-27 14:26:48,6517,2023-08-27 14:26:51
race,22,Box. Box. Box.,2023-08-27 14:26:48,5749,2023-08-27 14:26:51
race,24,"So rain will start now. We box this lap. Box, box. Where do we go? We go for Inter. Teams are going now for Inter. All cars will go for Inter.",2023-08-27 14:26:36,14773,2023-08-27 14:26:49
race,18,"Sit in, sit in, sit in. Sit in, sit in.",2023-08-27 14:26:43,6773,2023-08-27 14:26:48
race,4,"Box, Nando, box.",2023-08-27 14:26:44,6944,2023-08-27 14:26:48
race,1,Still too dry here.,2023-08-27 14:26:46,4832,2023-08-27 14:26:47
race,20,"Push, push, Kev. Work in a box. Push, push.",2023-08-27 14:26:43,6538,2023-08-27 14:26:46
race,27,"Yep, now's our window, Nico. B-C-4. Push now, Nico. B-C-4.",2023-08-27 14:26:42,8394,2023-08-27 14:26:45
race,63,"Happy to go this lap. Starting to rain. Level 1. Level 2 now. N12. Box this lap. Box this lap. Box this lap. Box, box, box. Gap 1.8 to Lewis. We're going to box, box, box for Inter. Got a 1.8 second gap to Lewis still.",2023-08-27 14:26:26,18314,2023-08-27 14:26:43
race,40,"OK, already increasing. Now is the right time.",2023-08-27 14:26:37,7072,2023-08-27 14:26:43
race,18,And three cars fitted into the slot.,2023-08-27 14:26:39,6154,2023-08-27 14:26:43
race,55,"Tyre position 7, it will be.",2023-08-27 14:26:37,5920,2023-08-27 14:26:43
race,14,"Next lap, I guess. Yeah, it won't be long, mate. Perez is still stuck in the pitlane.",2023-08-27 14:26:40,7456,2023-08-27 14:26:43
race,31,"There's box as well. Stay out, stay out, please. Stay out. There's two box. Stay out.",2023-08-27 14:26:33,10165,2023-08-27 14:26:42
race,81,"Yeah, box, box, box. Copy, box, box.",2023-08-27 14:26:42,6538,2023-08-27 14:26:42
race,4,"Fuck, Lando, some guys are already pitting. Yes, box! Box! Box! Box! Box!",2023-08-27 14:26:36,7626,2023-08-27 14:26:41
race,10,"Do you want to box or not? Let's go one more lap. One more lap. One more lap, one more lap. No, box, box, box! Box, box, box! Inter, inter! Tyre switch inter. Tyre switch inter.",2023-08-27 14:26:24,14261,2023-08-27 14:26:41
race,11,Strat 8. Strat 8.,2023-08-27 14:26:35,5898,2023-08-27 14:26:39
race,22,Engine braking 11.,2023-08-27 14:26:36,5002,2023-08-27 14:26:38
race,1,"No, no, it's too dry here. Wait a second.",2023-08-27 14:26:34,5642,2023-08-27 14:26:38
race,44,"It's starting to hit now! It's starting to hit now!",2023-08-27 14:26:29,8224,2023-08-27 14:26:37
race,55,Wait. Box. Box.,2023-08-27 14:26:29,7328,2023-08-27 14:26:36
race,27,"Yeah, sky looks pretty dark back there.",2023-08-27 14:26:35,6368,2023-08-27 14:26:35
race,18,"2-10, 2-10.",2023-08-27 14:26:32,5472,2023-08-27 14:26:34
race,1,"It's starting to come down here a bit. Understood, Max. We'll box this lap.",2023-08-27 14:26:26,8672,2023-08-27 14:26:33
race,31,Pierre is boxing in front.,2023-08-27 14:26:29,5301,2023-08-27 14:26:32
race,40,"OK, rain will get worse from now.",2023-08-27 14:26:26,5664,2023-08-27 14:26:30
race,81,"Ok, back markers are boxing for inter. Now class 1 pitlane. It looks like it's going to piss down.",2023-08-27 14:26:27,11701,2023-08-27 14:26:30
race,55,"Okay, box, box. Okay, box, box, we are ready. Box now.",2023-08-27 14:26:20,9162,2023-08-27 14:26:29
race,10,"Light spots of rain here now. Yeah, rain.",2023-08-27 14:26:18,8224,2023-08-27 14:26:28
race,31,"Okay, drops in the pitlane. Let us know when you need to box.",2023-08-27 14:26:22,7072,2023-08-27 14:26:27
race,11,Tyre 4. Tyre 4.,2023-08-27 14:26:22,5578,2023-08-27 14:26:27
race,20,"That's the box for N6. Stand by.",2023-08-27 14:26:21,6858,2023-08-27 14:26:25
race,27,"Okay, Perez is boxed now.",2023-08-27 14:26:26,5621,2023-08-27 14:26:25
race,63,It is very great.,2023-08-27 14:26:19,4981,2023-08-27 14:26:24
race,11,"Fuck, fuck, fuck. It's here. Grip. Strat top of the pitlane. End extreme or enter.",2023-08-27 14:26:11,10826,2023-08-27 14:26:21
race,40,"Hold the brakes. Hold the brakes. If it's not wet enough on your way out, look after the tyres. It will come soon. Inter-tyre switch.",2023-08-27 14:26:09,10528,2023-08-27 14:26:21
race,14,Copy.,2023-08-27 14:26:19,4704,2023-08-27 14:26:20
race,63,We are discussing.,2023-08-27 14:26:13,4725,2023-08-27 14:26:19
race,23,"Green 10, position 11. Green 10, position 11.",2023-08-27 14:26:16,6581,2023-08-27 14:26:19
race,24,I have understeer at turn 5 and oversteer at turn 8.,2023-08-27 14:26:13,7818,2023-08-27 14:26:18
race,27,Bottas and Lawson both just boxed for inter.,2023-08-27 14:26:14,6773,2023-08-27 14:26:16
race,10,"Okay, mate. So rain will be imminent. Rain imminent. Let us know what tyres you want in the extreme wet.",2023-08-27 14:26:05,10336,2023-08-27 14:26:15
race,63,"I'm having to take a break and function up early rather than a lap late. Do you want to go over this lap?",2023-08-27 14:26:05,9824,2023-08-27 14:26:15
race,1,"I think next time maybe we'll pit.",2023-08-27 14:26:04,7008,2023-08-27 14:26:13
race,24,"Right, entity increasing now.",2023-08-27 14:26:08,6346,2023-08-27 14:26:13
race,18,"Who's starting to rain? Copy starting to rain.",2023-08-27 14:26:01,6986,2023-08-27 14:26:06
race,20,B-Bottas has boxed.,2023-08-27 14:25:58,9418,2023-08-27 14:26:04
race,4,"If it's starting to rain really hard there, then we'll box.",2023-08-27 14:25:56,11125,2023-08-27 14:26:03
race,24,7-0-0.,2023-08-27 14:26:00,5344,2023-08-27 14:26:02
race,40,Copy box. Copy box.,2023-08-27 14:25:58,5024,2023-08-27 14:26:02
race,27,"Copy that, Nico.",2023-08-27 14:26:04,4874,2023-08-27 14:26:02
race,81,"Yeah, the drop's still quite big on my head.",2023-08-27 14:26:02,6346,2023-08-27 14:26:00
race,18,"OK, Lance, 13 to go, 13 to go. Other teams thinking extreme wet. It could be extreme wet. We're considering it.",2023-08-27 14:25:46,11296,2023-08-27 14:25:54
race,40,Inter-tyre switch in the detail.,2023-08-27 14:25:50,5621,2023-08-27 14:25:54
race,27,Yep. Some drops at the 13.,2023-08-27 14:25:53,6453,2023-08-27 14:25:53
race,40,"OK, if you have drops in the last sector, box, box. Drops in the last sector, box, box. OK, box now. Box now.",2023-08-27 14:25:39,12832,2023-08-27 14:25:51
race,23,"Yep, copy that, Alex. We see it.",2023-08-27 14:25:48,5152,2023-08-27 14:25:51
race,81,"Great, turn 1, turn 2. Copy.",2023-08-27 14:25:51,7456,2023-08-27 14:25:49
race,1,"So, very light rain around one lap away.",2023-08-27 14:25:41,6816,2023-08-27 14:25:49
race,44,"4.3 to Albon. The rain is imminent. Like next lap. There's a plan. There's a plan when it rains, mate. We think it will just be boxing as soon as it starts hitting us.",2023-08-27 14:25:25,19210,2023-08-27 14:25:48
race,4,"Yep, turn 1. Let's get ready.",2023-08-27 14:25:45,6581,2023-08-27 14:25:47
race,63,"So, green 1, position 3. Green 1, position 3.",2023-08-27 14:25:38,6560,2023-08-27 14:25:46
race,14,"Gasly's ahead of Sainz. So Sainz has died. Gasly's the car behind.",2023-08-27 14:25:43,6730,2023-08-27 14:25:45
race,10,"OK mate, let's use these now. Use these tyres.",2023-08-27 14:25:36,5920,2023-08-27 14:25:42
race,14,Sainz is 10 seconds back. Sainz is 10 seconds back.,2023-08-27 14:25:38,6858,2023-08-27 14:25:42
race,4,"Ok, Lando, we expect rain at any moment. Nothing spotted yet.",2023-08-27 14:25:32,6816,2023-08-27 14:25:40
race,55,"They have so much grip, guys. They're trying to walk me. That's how they're...",2023-08-27 14:25:29,8394,2023-08-27 14:25:37
race,14,This is a complicated track.,2023-08-27 14:25:33,4960,2023-08-27 14:25:36
race,63,"Green 3, position 1. 3.",2023-08-27 14:25:30,6154,2023-08-27 14:25:36
race,31,"13 laps less. Russell in front, very slow. 40-odd yards.",2023-08-27 14:25:30,7882,2023-08-27 14:25:35
race,20,Bottas has DRS. Lawson four and a half seconds behind him.,2023-08-27 14:25:31,8117,2023-08-27 14:25:35
race,11,"So this rain is going to be very hard. Whether it's inter or extreme, it'll definitely be a wet tyre.",2023-08-27 14:25:23,9376,2023-08-27 14:25:34
race,63,"Ocon, car behind, 0.8.",2023-08-27 14:25:22,6346,2023-08-27 14:25:27
race,44,Gap ahead.,2023-08-27 14:25:22,4704,2023-08-27 14:25:26
race,63,"So, this is the start of the rain, but heavier in two minutes.",2023-08-27 14:25:16,7456,2023-08-27 14:25:23
race,55,"0.5 behind, 0.4 behind, Gasly.",2023-08-27 14:25:14,6581,2023-08-27 14:25:19
race,40,"Max 1.6. I feel it. Yeah, we got drops.",2023-08-27 14:25:10,7221,2023-08-27 14:25:16
race,31,"Esteban, when you need inter or full wet tyres, let us know please. Could be very heavy rain.",2023-08-27 14:25:05,8629,2023-08-27 14:25:11
race,63,Is the vibration this tyre or the car? It would be the wheelshoe cover on this tyre set.,2023-08-27 14:25:00,10101,2023-08-27 14:25:11
race,44,"And so George has passed from a much different tyre strategy to him. Yeah, we're trying to get the message to him. Should be this straight.",2023-08-27 14:24:56,13472,2023-08-27 14:25:07
